,State,County,Tract,Number of families,Number of families below poverty line,Vacancy,Coastal Flooding Risk Score,Percent below poverty line,Family median income,Housing Cost,At Risk
308,Florida,Broward,203.12,1295,133.0,24,0.0,10.2,82057.0,2132.0,0
309,Florida,Broward,203.13,1642,109.0,159,0.0,6.6,59984.0,1605.0,0
310,Florida,Broward,203.14,1245,66.0,106,0.0,5.3,102188.0,1392.0,0
311,Florida,Broward,203.15,1415,90.0,27,0.0,6.3,105750.0,2030.0,0
312,Florida,Broward,203.16,940,93.0,118,0.0,9.8,104671.0,1696.0,0
313,Florida,Broward,203.17,923,105.0,48,0.0,11.3,107708.0,2166.0,0
314,Florida,Broward,203.18,2434,0.0,203,0.0,0.0,146182.0,2322.0,0
315,Florida,Broward,203.19,1563,88.0,127,0.0,5.6,110302.0,1859.0,0
316,Florida,Broward,203.20,1297,91.0,125,0.0,7.0,92528.0,1725.0,0
317,Florida,Broward,203.21,553,118.0,31,0.0,21.3,111875.0,2649.0,0
318,Florida,Broward,203.22,1021,36.0,19,0.0,3.5,111017.0,2172.0,0
319,Florida,Broward,203.23,992,131.0,103,0.0,13.2,69722.0,1640.0,0
320,Florida,Broward,203.24,2078,210.0,213,0.0,10.1,62200.0,1424.0,0
321,Florida,Broward,203.25,856,94.0,91,0.0,10.9,79205.0,1944.0,0
322,Florida,Broward,203.26,1592,160.0,102,0.0,10.0,72667.0,1911.0,0
323,Florida,Broward,204.04,2102,360.0,120,0.0,17.1,78286.0,1821.0,0
324,Florida,Broward,204.05,1132,260.0,93,0.0,22.9,63421.0,1580.0,0
325,Florida,Broward,204.06,1616,112.0,334,0.0,6.9,73135.0,1708.0,0
326,Florida,Broward,204.07,1982,308.0,55,0.0,15.5,65357.0,1789.0,0
327,Florida,Broward,204.12,734,185.0,148,0.0,25.1,39259.0,1598.0,0
328,Florida,Broward,204.14,1129,23.0,125,0.0,2.0,97576.0,1140.0,0
329,Florida,Broward,204.15,1000,60.0,234,0.0,6.0,75476.0,1396.0,0
330,Florida,Broward,204.16,1043,231.0,76,0.0,22.1,66976.0,1365.0,0
331,Florida,Broward,204.17,1473,226.0,410,0.0,15.3,54602.0,936.0,0
332,Florida,Broward,204.18,833,12.0,194,0.0,1.4,97934.0,1700.0,0
333,Florida,Broward,204.19,1086,153.0,47,0.0,14.0,108611.0,1939.0,0
334,Florida,Broward,204.20,709,10.0,35,0.0,1.4,87440.0,1871.0,0
335,Florida,Broward,204.21,1153,84.0,114,0.0,7.2,64750.0,1418.0,0
336,Florida,Broward,205.01,1207,63.0,50,86.50685305520668,5.2,78451.0,1695.0,0
337,Florida,Broward,205.02,2139,189.0,265,0.0,8.8,63114.0,1660.0,0
338,Florida,Broward,301,1075,25.0,396,0.0,2.3,131875.0,1921.0,0
339,Florida,Broward,302.01,911,125.0,225,0.0,13.7,62075.0,1546.0,0
340,Florida,Broward,302.02,366,62.0,75,0.0,16.9,87813.0,1620.0,0
341,Florida,Broward,302.03,1178,125.0,208,0.0,10.6,72541.0,1757.0,0
342,Florida,Broward,303.01,815,194.0,140,0.0,23.8,39625.0,1410.0,0
343,Florida,Broward,303.02,1694,126.0,325,0.0,7.4,58750.0,1281.0,0
344,Florida,Broward,304.01,780,29.0,46,0.0,3.7,91429.0,1134.0,0
345,Florida,Broward,304.02,1085,462.0,150,0.0,42.5,33647.0,1168.0,0
346,Florida,Broward,305,1458,308.0,115,70.54551411565555,21.1,45750.0,1286.0,0
347,Florida,Broward,306.01,472,85.0,78,75.40544968055478,17.8,48304.0,1323.0,0
348,Florida,Broward,306.02,856,74.0,305,0.0,8.6,66083.0,1531.0,0
349,Florida,Broward,307.02,854,73.0,163,0.0,8.5,101875.0,1909.0,0
350,Florida,Broward,307.03,1161,199.0,376,0.0,17.1,59107.0,975.0,0
351,Florida,Broward,307.04,1168,86.0,418,83.24141320373505,7.3,83646.0,1108.0,0
352,Florida,Broward,307.05,630,57.0,1110,70.44995358488505,9.0,70804.0,837.0,0
353,Florida,Broward,308.03,1044,233.0,233,75.11330748648501,22.3,35552.0,1278.0,0
354,Florida,Broward,308.04,675,192.0,92,78.05657183421614,28.4,40469.0,1351.0,0
355,Florida,Broward,308.05,540,44.0,635,90.88898596625349,8.1,117674.0,1279.0,0
356,Florida,Broward,308.06,798,76.0,1238,88.49724239611204,9.4,61863.0,1284.0,0
357,Florida,Broward,309.02,966,22.0,512,92.60907552012232,2.2,105114.0,1995.0,0
358,Florida,Broward,309.03,865,162.0,187,74.41435046142085,18.7,76760.0,1406.0,0
359,Florida,Broward,309.04,1126,74.0,340,87.61535521214438,6.5,96944.0,1300.0,0
360,Florida,Broward,310.01,452,81.0,155,87.08840714246709,17.7,56744.0,1381.0,1
361,Florida,Broward,310.02,1208,85.0,448,89.42008409326709,7.0,71437.0,1213.0,0
362,Florida,Broward,311.01,621,23.0,399,77.50505105662643,3.7,83661.0,1400.0,0
363,Florida,Broward,311.02,1029,149.0,368,86.3403047,14.4,108031.0,1586.0,0
364,Florida,Broward,312.03,388,21.0,666,87.64811882269427,5.4,91538.0,1822.0,0
365,Florida,Broward,312.04,724,74.0,1582,83.58270081362964,10.2,112000.0,1211.0,0
366,Florida,Broward,312.05,359,6.0,553,89.20985093,1.4,135298.0,2154.0,0
367,Florida,Broward,312.06,691,23.0,1657,81.88172336591491,3.2,103806.0,1581.0,0
368,Florida,Broward,312.07,961,25.0,1711,78.60536231092665,2.6,133750.0,1947.0,0
369,Florida,Broward,401.01,355,5.0,526,85.93895047234204,1.4,106042.0,1521.0,0
370,Florida,Broward,401.02,737,9.0,1211,87.10751925,1.1,122566.0,1828.0,0
371,Florida,Broward,402.03,352,16.0,367,92.0329820346202,4.5,108676.0,1630.0,0
372,Florida,Broward,402.04,618,10.0,443,86.91639818708022,1.6,118603.0,1879.0,0
373,Florida,Broward,402.05,1268,28.0,256,89.85966253481133,2.2,119900.0,1415.0,0
374,Florida,Broward,402.06,783,47.0,325,88.39622126358324,5.9,139464.0,1709.0,0
375,Florida,Broward,403,961,222.0,224,78.17397477201987,23.1,48770.0,1572.0,0
376,Florida,Broward,404.01,594,12.0,263,87.32321302,1.9,91136.0,1499.0,0
377,Florida,Broward,404.02,757,35.0,243,87.62081581,4.5,156461.0,1795.0,0
378,Florida,Broward,405.02,1112,124.0,1260,76.53033364276743,11.1,118235.0,2150.0,0
379,Florida,Broward,405.03,316,20.0,968,77.39583902146016,6.3,131447.0,1019.0,0
380,Florida,Broward,405.06,516,25.0,1501,81.62507508327418,4.8,138571.0,1782.0,0
381,Florida,Broward,406.01,880,14.0,713,78.50434117839785,1.5,236449.0,1926.0,0
382,Florida,Broward,406.02,693,62.0,191,82.74449844,8.9,193024.0,1965.0,0
383,Florida,Broward,407.01,626,0.0,154,78.92753781466716,0.0,133316.0,1612.0,0
384,Florida,Broward,407.02,746,82.0,500,82.25577458635942,10.9,123636.0,1801.0,0
385,Florida,Broward,408.01,954,142.0,332,77.34942391,14.8,62209.0,1631.0,0
386,Florida,Broward,408.02,802,53.0,465,72.31747938622837,6.6,80638.0,1482.0,0
387,Florida,Broward,409.01,966,156.0,162,0.0,16.1,58465.0,1194.0,0
388,Florida,Broward,409.02,1264,142.0,46,75.05324086714356,11.2,56441.0,1000.0,0
389,Florida,Broward,410,698,63.0,153,0.0,8.9,57269.0,756.0,0
390,Florida,Broward,411,1134,148.0,202,74.33244143504612,13.0,52661.0,1198.0,0
391,Florida,Broward,412,1120,276.0,70,79.03674984983346,24.6,48971.0,967.0,0
392,Florida,Broward,413,1789,394.0,96,82.93015890351117,22.0,53205.0,1322.0,1
393,Florida,Broward,414,773,225.0,239,80.37186697974117,29.1,52163.0,994.0,1
394,Florida,Broward,415,896,371.0,129,78.98760443400863,41.3,32429.0,1100.0,0
395,Florida,Broward,416.01,687,275.0,36,78.72549554960956,39.9,47574.0,1182.0,0
396,Florida,Broward,416.02,720,262.0,151,76.24092174957681,36.3,46121.0,992.0,0
397,Florida,Broward,417,826,176.0,168,85.80789603014252,21.2,45790.0,1294.0,1
398,Florida,Broward,418.01,478,15.0,268,84.19428821056081,3.1,150227.0,1935.0,0
399,Florida,Broward,418.02,674,19.0,287,93.18789930650355,2.8,128833.0,1503.0,0
400,Florida,Broward,419,450,0.0,784,87.41331294708678,0.0,153846.0,2184.0,0
401,Florida,Broward,420,858,13.0,776,86.18194725,1.4,223125.0,3295.0,0
402,Florida,Broward,421,621,20.0,1534,91.81182766340852,3.2,111125.0,2115.0,0
403,Florida,Broward,422,725,8.0,1604,81.36842680063344,1.1,150670.0,2394.0,0
404,Florida,Broward,423.01,877,65.0,789,84.80587560749194,7.4,130096.0,2059.0,0
405,Florida,Broward,423.02,237,13.0,136,81.24010265931305,5.1,135104.0,1666.0,0
406,Florida,Broward,425.01,589,0.0,351,91.61251569923006,0.0,115052.0,2188.0,0
407,Florida,Broward,425.02,1044,120.0,1292,82.11106863976411,11.4,154327.0,2470.0,0
408,Florida,Broward,426.01,569,31.0,510,85.67138098618467,5.4,139253.0,1704.0,0
409,Florida,Broward,426.02,463,0.0,192,0.0,0.0,74613.0,1627.0,0
410,Florida,Broward,427,1333,280.0,328,0.0,21.0,49885.0,1706.0,0
411,Florida,Broward,428.01,1024,215.0,190,0.0,20.9,44051.0,1553.0,0
412,Florida,Broward,428.02,420,124.0,76,75.13514989351826,29.3,55246.0,1651.0,0
413,Florida,Broward,429,1856,251.0,261,74.61912302735762,13.5,69730.0,1729.0,0
414,Florida,Broward,430.01,419,16.0,59,87.03380112488396,3.6,152799.0,2450.0,0
415,Florida,Broward,430.02,1663,45.0,55,85.83792933981324,2.7,67850.0,1366.0,0
416,Florida,Broward,431,1317,78.0,73,75.30169824714683,5.9,119830.0,1420.0,0
417,Florida,Broward,433.01,1201,0.0,258,84.36629716594769,0.0,124355.0,2023.0,0
418,Florida,Broward,433.02,452,19.0,134,74.45257467372905,4.0,89242.0,1412.0,0
419,Florida,Broward,501,1022,193.0,29,0.0,18.8,60541.0,1288.0,0
420,Florida,Broward,502.04,1513,105.0,593,75.19521651285972,6.9,57389.0,1528.0,0
421,Florida,Broward,502.05,833,11.0,834,70.34893245235625,1.3,87540.0,1492.0,0
422,Florida,Broward,502.06,1046,63.0,592,0.0,6.0,96304.0,1687.0,0
423,Florida,Broward,502.07,1429,85.0,190,74.80478348714028,5.9,55018.0,1506.0,0
424,Florida,Broward,502.08,757,141.0,189,77.26205427838147,18.5,59464.0,1825.0,0
425,Florida,Broward,503.01,1869,386.0,48,0.0,20.6,70695.0,1890.0,0
426,Florida,Broward,503.06,1148,172.0,336,0.0,14.9,69000.0,1417.0,0
427,Florida,Broward,503.08,848,244.0,0,75.00682575219788,28.7,47640.0,915.0,0
428,Florida,Broward,503.09,879,241.0,33,0.0,27.4,34251.0,1368.0,0
429,Florida,Broward,503.11,889,171.0,1112,0.0,19.2,51392.0,1169.0,0
430,Florida,Broward,503.12,711,195.0,476,0.0,27.4,35928.0,1022.0,0
431,Florida,Broward,503.13,899,223.0,102,74.12766886910937,24.8,51551.0,1413.0,0
432,Florida,Broward,503.14,951,211.0,378,0.0,22.1,47968.0,1063.0,0
433,Florida,Broward,503.15,586,76.0,320,73.62256320646534,12.8,86944.0,1023.0,0
434,Florida,Broward,503.16,498,26.0,326,79.32070114126577,5.2,78967.0,1396.0,0
435,Florida,Broward,504.01,825,51.0,199,0.0,6.1,75387.0,1564.0,0
436,Florida,Broward,504.02,1128,103.0,145,0.0,9.1,78796.0,1723.0,0
437,Florida,Broward,505.01,724,79.0,115,78.26680500191122,10.8,65259.0,1544.0,0
438,Florida,Broward,505.02,1170,126.0,139,78.83743789,10.7,67348.0,1492.0,0
439,Florida,Broward,506.01,699,26.0,256,79.21421940697864,3.7,121734.0,1624.0,0
440,Florida,Broward,506.02,607,107.0,380,82.18478676350132,17.5,86339.0,1391.0,1
441,Florida,Broward,507.01,710,71.0,212,75.12422869000163,10.0,69516.0,1353.0,0
442,Florida,Broward,507.02,1316,244.0,108,80.30633975864141,18.5,47178.0,1428.0,1
443,Florida,Broward,508,1456,340.0,275,77.032709,23.3,54204.0,1307.0,0
444,Florida,Broward,509,1063,15.0,449,78.73095615136788,1.4,123958.0,1607.0,0
445,Florida,Broward,510.01,741,112.0,298,0.0,15.1,103625.0,1498.0,0
446,Florida,Broward,510.02,582,9.0,249,0.0,1.5,129462.0,1720.0,0
447,Florida,Broward,601.05,1678,182.0,256,0.0,10.8,68250.0,1674.0,0
448,Florida,Broward,601.07,1011,21.0,212,0.0,2.0,63213.0,1227.0,0
449,Florida,Broward,601.09,1181,57.0,103,0.0,4.8,98558.0,2118.0,0
450,Florida,Broward,601.11,1680,283.0,365,0.0,16.8,67917.0,1652.0,0
451,Florida,Broward,601.13,1550,109.0,43,0.0,7.0,88327.0,1714.0,0
452,Florida,Broward,601.14,1680,54.0,195,0.0,3.2,107612.0,1183.0,0
453,Florida,Broward,601.15,1916,269.0,214,0.0,14.0,58150.0,1849.0,0
454,Florida,Broward,601.16,1486,63.0,210,0.0,4.2,84896.0,1775.0,0
455,Florida,Broward,601.17,1592,101.0,297,0.0,6.3,51282.0,1605.0,0
456,Florida,Broward,601.18,1321,8.0,71,0.0,0.6,112241.0,1972.0,0
457,Florida,Broward,601.19,1690,158.0,338,0.0,9.3,115757.0,1977.0,0
458,Florida,Broward,601.20,2236,43.0,519,0.0,1.9,120693.0,2185.0,0
459,Florida,Broward,601.21,1440,49.0,44,0.0,3.4,116250.0,2634.0,0
460,Florida,Broward,601.22,1639,130.0,229,0.0,7.9,97679.0,1901.0,0
461,Florida,Broward,601.23,994,16.0,412,0.0,1.6,81220.0,1210.0,0
462,Florida,Broward,601.24,1786,158.0,652,0.0,8.8,46445.0,1307.0,0
463,Florida,Broward,601.25,619,91.0,14,0.0,14.7,82276.0,1637.0,0
464,Florida,Broward,601.26,1515,19.0,277,0.0,1.2,119335.0,2222.0,0
465,Florida,Broward,601.27,887,85.0,176,0.0,9.5,61280.0,1551.0,0
466,Florida,Broward,601.28,1615,377.0,284,0.0,23.3,56908.0,1265.0,0
467,Florida,Broward,601.29,504,23.0,32,0.0,4.4,78295.0,1329.0,0
468,Florida,Broward,601.30,1462,68.0,304,0.0,4.6,45522.0,1325.0,0
469,Florida,Broward,602.03,1438,314.0,108,0.0,21.8,49250.0,1523.0,0
470,Florida,Broward,602.06,1230,130.0,170,0.0,10.5,56759.0,1491.0,0
471,Florida,Broward,602.07,1098,56.0,590,0.0,5.1,76196.0,839.0,0
472,Florida,Broward,602.08,1507,144.0,55,0.0,9.5,55054.0,1386.0,0
473,Florida,Broward,602.09,570,47.0,58,0.0,8.1,74427.0,1710.0,0
474,Florida,Broward,602.10,833,29.0,47,0.0,3.4,103950.0,2184.0,0
475,Florida,Broward,602.11,1215,67.0,381,0.0,5.5,73549.0,801.0,0
476,Florida,Broward,602.12,787,45.0,51,0.0,5.7,113658.0,1978.0,0
477,Florida,Broward,602.14,751,9.0,525,0.0,1.1,64077.0,642.0,0
478,Florida,Broward,602.15,526,26.0,410,0.0,4.9,70938.0,732.0,0
479,Florida,Broward,603.02,1739,453.0,199,0.0,26.0,45394.0,1563.0,0
480,Florida,Broward,603.03,1428,505.0,233,0.0,35.3,37042.0,1460.0,0
481,Florida,Broward,603.04,785,117.0,63,0.0,14.9,55269.0,1567.0,0
482,Florida,Broward,603.05,413,77.0,193,0.0,18.6,67909.0,1565.0,0
483,Florida,Broward,603.06,567,104.0,262,0.0,18.2,63973.0,1121.0,0
484,Florida,Broward,604.01,1026,123.0,326,0.0,11.9,59355.0,1169.0,0
485,Florida,Broward,604.02,1673,322.0,297,0.0,19.2,53514.0,1465.0,0
486,Florida,Broward,604.04,349,27.0,119,0.0,7.7,73656.0,928.0,0
487,Florida,Broward,604.05,497,81.0,343,0.0,16.1,37112.0,1218.0,0
488,Florida,Broward,605.01,1561,257.0,98,0.0,16.4,72138.0,1567.0,0
489,Florida,Broward,605.03,1290,39.0,160,0.0,3.0,122798.0,2002.0,0
490,Florida,Broward,605.04,1140,6.0,72,0.0,0.5,131500.0,2284.0,0
491,Florida,Broward,605.05,976,148.0,211,0.0,15.1,73131.0,1211.0,0
492,Florida,Broward,606.03,1297,156.0,160,0.0,12.0,98438.0,1905.0,0
493,Florida,Broward,606.05,1122,218.0,163,0.0,19.4,78929.0,2100.0,0
494,Florida,Broward,606.06,1225,147.0,240,0.0,12.0,78385.0,1537.0,0
495,Florida,Broward,606.07,693,28.0,43,0.0,3.9,137054.0,1763.0,0
496,Florida,Broward,606.08,1674,103.0,290,0.0,6.1,79274.0,1891.0,0
497,Florida,Broward,606.09,923,47.0,104,0.0,5.0,100104.0,2146.0,0
498,Florida,Broward,607,819,67.0,108,76.62043357177961,8.1,123438.0,1917.0,0
499,Florida,Broward,608.01,398,24.0,5,0.0,6.0,78929.0,1542.0,0
500,Florida,Broward,608.02,1698,279.0,275,75.26893463659694,16.4,72952.0,1638.0,0
501,Florida,Broward,609,1143,49.0,48,0.0,4.2,118990.0,1982.0,0
502,Florida,Broward,610.01,1556,27.0,0,74.81297438977775,1.7,172607.0,2445.0,0
503,Florida,Broward,610.03,859,68.0,205,76.14263091792715,7.8,146161.0,2657.0,0
504,Florida,Broward,610.04,1663,117.0,239,0.0,7.0,84888.0,1938.0,0
505,Florida,Broward,611,1781,230.0,78,0.0,12.9,53975.0,1448.0,0
506,Florida,Broward,701.02,361,16.0,6,76.01157647572762,4.2,109904.0,1333.0,0
507,Florida,Broward,701.03,1144,37.0,431,0.0,3.2,89555.0,2202.0,0
508,Florida,Broward,701.04,1228,199.0,152,0.0,16.2,51711.0,1433.0,0
509,Florida,Broward,702.04,1169,129.0,148,0.0,11.0,67083.0,1839.0,0
510,Florida,Broward,702.05,1475,57.0,182,0.0,3.8,92757.0,1498.0,0
511,Florida,Broward,702.08,2067,81.0,209,0.0,3.9,144125.0,1999.0,0
512,Florida,Broward,702.09,1396,62.0,87,0.0,4.4,153750.0,2474.0,0
513,Florida,Broward,702.10,1009,66.0,409,0.0,6.5,76418.0,1044.0,0
514,Florida,Broward,702.11,1470,123.0,150,0.0,8.3,132304.0,1866.0,0
515,Florida,Broward,702.12,920,106.0,464,0.0,11.5,84643.0,1491.0,0
516,Florida,Broward,702.13,936,149.0,26,0.0,15.9,83438.0,1419.0,0
517,Florida,Broward,703.04,2390,132.0,0,0.0,5.5,108331.0,2144.0,0
518,Florida,Broward,703.06,2136,24.0,138,0.0,1.1,140083.0,2889.0,0
519,Florida,Broward,703.10,1169,53.0,45,0.0,4.5,100054.0,1981.0,0
520,Florida,Broward,703.11,1584,176.0,64,0.0,11.1,122429.0,2465.0,0
521,Florida,Broward,703.12,1948,152.0,563,0.0,7.8,153043.0,2636.0,0
522,Florida,Broward,703.14,1220,20.0,63,0.0,1.6,183269.0,2883.0,0
523,Florida,Broward,703.15,1441,38.0,0,0.0,2.6,165245.0,2409.0,0
524,Florida,Broward,703.16,1345,30.0,141,0.0,2.2,130497.0,2166.0,0
525,Florida,Broward,703.18,1917,112.0,0,0.0,5.8,180191.0,3501.0,0
526,Florida,Broward,703.19,1088,23.0,26,0.0,2.1,162315.0,2979.0,0
527,Florida,Broward,703.20,2283,92.0,56,0.0,4.0,148631.0,2916.0,0
528,Florida,Broward,703.21,926,51.0,176,0.0,5.4,110605.0,1738.0,0
529,Florida,Broward,703.23,826,9.0,84,0.0,1.0,66720.0,1472.0,0
530,Florida,Broward,703.24,1241,344.0,265,0.0,27.7,63878.0,1130.0,0
531,Florida,Broward,703.25,1560,35.0,25,0.0,2.2,110409.0,2724.0,0
532,Florida,Broward,703.26,1756,30.0,95,0.0,1.7,195987.0,2619.0,0
533,Florida,Broward,703.27,1513,90.0,180,0.0,5.9,77448.0,1739.0,0
534,Florida,Broward,703.28,318,14.0,903,0.0,4.4,107857.0,1419.0,0
535,Florida,Broward,703.29,914,31.0,0,0.0,3.3,221433.0,2669.0,0
536,Florida,Broward,703.30,962,61.0,0,0.0,6.3,162206.0,3331.0,0
537,Florida,Broward,703.31,2175,120.0,0,0.0,5.5,157610.0,2754.0,0
538,Florida,Broward,704.01,1757,143.0,75,0.0,8.1,127171.0,2074.0,0
539,Florida,Broward,704.02,1020,23.0,0,0.0,2.2,162778.0,2480.0,0
540,Florida,Broward,704.03,1563,82.0,72,0.0,5.2,107208.0,1892.0,0
541,Florida,Broward,704.04,967,23.0,126,0.0,2.3,145481.0,2676.0,0
542,Florida,Broward,704.05,1403,64.0,21,0.0,4.5,128894.0,1851.0,0
543,Florida,Broward,705.01,1594,45.0,33,0.0,2.8,113351.0,2184.0,0
544,Florida,Broward,705.03,1704,58.0,166,70.64107464642603,3.4,105571.0,1692.0,0
545,Florida,Broward,705.04,1434,299.0,52,0.0,20.8,34441.0,1467.0,0
546,Florida,Broward,706.01,1222,197.0,149,88.98596625348112,16.1,67578.0,1613.0,1
547,Florida,Broward,706.02,1628,51.0,190,85.90891716267134,3.1,97317.0,2022.0,0
548,Florida,Broward,801.02,1050,135.0,353,78.67635013378475,12.8,58214.0,1221.0,0
549,Florida,Broward,801.03,395,34.0,158,80.82236662480204,8.4,88359.0,1836.0,0
550,Florida,Broward,801.04,719,52.0,329,86.48774095,7.1,97348.0,1417.0,0
551,Florida,Broward,801.05,780,136.0,565,78.19035657729482,17.4,51935.0,1315.0,0
552,Florida,Broward,802,327,19.0,259,90.9954677,5.8,92928.0,1943.0,0
553,Florida,Broward,804.02,820,33.0,514,87.65630972533171,4.0,100291.0,709.0,0
554,Florida,Broward,804.03,1446,317.0,413,78.41424124938568,21.9,60698.0,1466.0,0
555,Florida,Broward,804.05,840,52.0,192,82.61617430240813,6.1,72813.0,1397.0,0
556,Florida,Broward,804.06,1534,123.0,577,91.78998525637525,8.0,70870.0,1760.0,0
557,Florida,Broward,805,1685,445.0,235,88.25151531698793,26.4,42182.0,1315.0,1
558,Florida,Broward,901.02,536,32.0,859,87.77644296401462,5.8,151227.0,1960.0,0
559,Florida,Broward,901.03,469,59.0,1934,95.09637962103425,12.4,89044.0,1664.0,1
560,Florida,Broward,901.04,913,83.0,2661,81.55954786217441,9.0,89492.0,1994.0,0
561,Florida,Broward,902,1102,20.0,448,74.64096543439086,1.8,99607.0,1950.0,0
562,Florida,Broward,903.01,615,77.0,204,87.14028285917107,12.4,57902.0,1227.0,1
563,Florida,Broward,903.04,887,81.0,512,0.0,9.1,107636.0,1552.0,0
564,Florida,Broward,904.01,1113,202.0,197,76.45115492,18.1,54961.0,1433.0,0
565,Florida,Broward,904.03,855,138.0,258,0.0,16.1,50917.0,1268.0,0
566,Florida,Broward,904.04,1062,83.0,202,0.0,7.8,46667.0,1559.0,0
567,Florida,Broward,905.02,1956,49.0,140,0.0,2.5,122466.0,1957.0,0
568,Florida,Broward,905.03,738,43.0,92,0.0,5.8,124900.0,1550.0,0
569,Florida,Broward,905.04,775,122.0,168,0.0,15.7,49464.0,1779.0,0
570,Florida,Broward,906.01,732,55.0,24,0.0,7.4,79089.0,1356.0,0
571,Florida,Broward,906.02,1869,103.0,284,0.0,5.5,99701.0,1525.0,0
572,Florida,Broward,907,1962,189.0,228,76.27641566100584,9.6,105703.0,1315.0,0
573,Florida,Broward,908.01,990,62.0,42,75.02320755747283,6.2,84695.0,1721.0,0
574,Florida,Broward,908.02,1048,38.0,159,72.61235188117729,3.6,96974.0,1484.0,0
575,Florida,Broward,909,1308,78.0,105,0.0,5.9,124785.0,1996.0,0
576,Florida,Broward,910,1140,53.0,146,0.0,4.6,96000.0,1847.0,0
577,Florida,Broward,911,1939,373.0,272,0.0,19.2,50982.0,1401.0,0
578,Florida,Broward,912.01,1445,158.0,80,0.0,10.9,68892.0,1717.0,0
579,Florida,Broward,912.02,1089,56.0,118,0.0,5.1,74496.0,1429.0,0
580,Florida,Broward,913,1160,162.0,0,0.0,13.9,68773.0,1877.0,0
581,Florida,Broward,914,1455,251.0,85,0.0,17.2,62461.0,1365.0,0
582,Florida,Broward,915,1366,177.0,34,0.0,12.9,61090.0,1609.0,0
583,Florida,Broward,916.01,971,87.0,849,0.0,8.9,59611.0,982.0,0
584,Florida,Broward,916.02,765,143.0,274,0.0,18.6,49269.0,1304.0,0
585,Florida,Broward,917.01,1183,102.0,6,0.0,8.6,73872.0,1717.0,0
586,Florida,Broward,917.02,1320,52.0,190,0.0,3.9,68393.0,1485.0,0
587,Florida,Broward,918.02,727,72.0,26,0.0,9.8,69364.0,1423.0,0
588,Florida,Broward,918.03,938,92.0,124,83.91033692,9.8,74087.0,1177.0,0
589,Florida,Broward,918.04,508,41.0,109,76.96991208431167,7.9,81750.0,1647.0,0
590,Florida,Broward,919.01,1023,87.0,206,76.06618249331075,8.5,85947.0,1551.0,0
591,Florida,Broward,919.03,556,29.0,547,90.20095014470596,5.2,59939.0,1460.0,0
592,Florida,Broward,919.04,399,76.0,104,88.38803036094578,19.0,42486.0,1296.0,1
593,Florida,Broward,920,1083,83.0,260,87.75733085786054,7.6,108281.0,2594.0,0
594,Florida,Broward,1001.03,1099,428.0,1469,83.49806149,38.9,40511.0,1236.0,1
595,Florida,Broward,1001.04,597,101.0,1911,82.07557472833507,16.9,66550.0,1161.0,1
596,Florida,Broward,1001.05,580,93.0,2441,84.78949380221701,15.9,63333.0,2107.0,1
597,Florida,Broward,1001.06,891,130.0,768,80.63943646589854,14.5,52868.0,1262.0,1
598,Florida,Broward,1001.07,502,0.0,623,78.02380822366625,0.0,64444.0,1477.0,0
599,Florida,Broward,1001.08,703,69.0,439,82.87828318680718,9.7,113082.0,1698.0,0
600,Florida,Broward,1002.01,550,80.0,102,82.63801670944137,14.4,44722.0,1304.0,1
601,Florida,Broward,1002.03,691,130.0,421,80.28449735160812,18.8,58125.0,1014.0,1
602,Florida,Broward,1002.04,846,22.0,383,79.06951346038333,2.6,54740.0,1174.0,0
603,Florida,Broward,1003.01,1209,154.0,48,78.10571725004094,12.7,83295.0,1533.0,0
604,Florida,Broward,1003.02,584,166.0,74,0.0,28.3,37176.0,1077.0,0
605,Florida,Broward,1004,1534,370.0,264,79.42445257467372,24.1,36048.0,1179.0,0
606,Florida,Broward,1005.01,354,179.0,88,0.0,50.3,28188.0,1037.0,0
607,Florida,Broward,1005.02,1091,225.0,1357,0.0,20.6,49896.0,951.0,0
608,Florida,Broward,1006,1101,60.0,80,0.0,5.4,66775.0,1781.0,0
609,Florida,Broward,1007,1428,346.0,495,0.0,24.2,44163.0,1607.0,0
610,Florida,Broward,1008.01,826,96.0,54,0.0,11.6,45042.0,1273.0,0
611,Florida,Broward,1008.03,756,48.0,81,0.0,6.3,83167.0,1145.0,0
612,Florida,Broward,1008.04,829,93.0,151,0.0,11.1,49740.0,1430.0,0
613,Florida,Broward,1101,1734,27.0,92,0.0,1.5,88944.0,1767.0,0
614,Florida,Broward,1103.01,1847,231.0,99,0.0,12.5,107038.0,1709.0,0
615,Florida,Broward,1103.03,1092,65.0,6,0.0,5.9,166196.0,2545.0,0
616,Florida,Broward,1103.07,1602,31.0,34,0.0,1.9,121627.0,1959.0,0
617,Florida,Broward,1103.08,1728,154.0,75,0.0,8.9,76758.0,1761.0,0
618,Florida,Broward,1103.09,1705,101.0,122,0.0,5.9,61832.0,1584.0,0
619,Florida,Broward,1103.11,1889,178.0,133,0.0,9.4,82306.0,1714.0,0
620,Florida,Broward,1103.12,1910,134.0,234,0.0,7.0,76803.0,1683.0,0
621,Florida,Broward,1103.13,1199,117.0,205,0.0,9.7,68194.0,1461.0,0
622,Florida,Broward,1103.19,1561,86.0,76,0.0,5.5,100467.0,1429.0,0
623,Florida,Broward,1103.21,1436,163.0,43,0.0,11.3,123043.0,1938.0,0
624,Florida,Broward,1103.23,1896,135.0,46,0.0,7.1,55086.0,1459.0,0
